CHEMBL2261303; 0.737; OC(=O)C1CC2=C(OC(=O)C3=CC(O)=C(O)C(O)=C23)C1=O
CHEMBL3115300; 0.733; CN1C2=C(SC=C2)C(O)=C(C(=O)NCC(O)=O)C1=O
CHEMBL485549; 0.724; OC1=C(C=C(C=C1C(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
CHEMBL567076; 0.720; COC(=O)C1CC(=O)C2=C1C1=C(O)C(O)=C(O)C=C1C(=O)O2
CHEMBL2261567; 0.716; C[C@H](C1CC2=C(O1)C=C1C(=O)NC(=O)C1=C2O)C(O)=O
CHEMBL3099017; 0.714; OC1=CC=C(C=C1C=NNC(=O)C1=CC(O)=C(O)C=C1)[N+]([O-])=O
CHEMBL2409070; 0.713; OC1=C(C=C(C=C1[N+]([O-])=O)C1=C(O)C(=CC(F)=C1[N+]([O-])=O)[N+]([O-])=O)C(=O)C1CCC2=C1C=CC=C2
CHEMBL48988; 0.710; OC(=O)C1=C(C(=O)C2=C(O)C=C(C=C2O)C(=O)OC2CCCC2OC2=CC=C(O)C=C2)C(O)=CC=C1
CHEMBL3115299; 0.710; CN1C(=O)C(C(=O)NCC(O)=O)=C(O)C2=CC=C(Br)C=C12
CHEMBL1097763; 0.707; CC1=CC=CC(O)=C1C(=O)C1=C(C=O)C=C(C=C1O)C(O)=O
CHEMBL3115302; 0.705; CN1C(=O)C(C(=O)NCC(O)=O)=C(O)C2=CN=C(N=C12)C1=CC=CC=C1F
CHEMBL2017129; 0.705; OC1=C(C=C(C=C1C(=O)C1CCC2=C1C=CC=C2)C1=CC(F)=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O
CHEMBL1673300; 0.705; COC1OC(C)=CC2=C1C(=O)C1=C(C(O)=O)C(O)=C(O)C=C1O2
CHEMBL3115301; 0.703; CN1C(=O)C(C(=O)NCC(O)=O)=C(O)C2=CC=C(N=C12)C1=CC=CN=C1
CHEMBL127409; 0.702; OC1=CC(O)=C(C(=O)\C=C\C2=CC=C(O)C(O)=C2)C(O)=C1
